"time","country","province","city","cum_confirm","cum_heal","cum_dead","suspected"
2020-02-24,"China","Xinjiang","7th Division of Xinjiang Production and Construction Corps",1,1,0,0
2020-02-24,"China","Xinjiang","9th Division of Xinjiang Production and Construction Corps",4,1,1,0
2020-02-24,"China","Xinjiang","12th Division of Xinjiang Production and Construction Corps",3,1,0,0
2020-02-24,"China","Xinjiang",NA,10,0,0,0
2020-02-24,"China","Xinjiang","ÜrümqiÜrümqi",23,13,0,0
2020-02-24,"China","Xinjiang","Karamay",0,0,0,0
2020-02-24,"China","Xinjiang","Turpan",3,1,0,0
2020-02-24,"China","Xinjiang","Hami",0,0,0,0
2020-02-24,"China","Xinjiang","Changji Prefecture",4,3,0,0
2020-02-24,"China","Xinjiang",NA,0,0,0,0
2020-02-24,"China","Xinjiang",NA,3,2,0,0
2020-02-24,"China","Xinjiang","Aksu",1,1,0,0
2020-02-24,"China","Xinjiang",NA,0,0,0,0
2020-02-24,"China","Xinjiang","Kashgar",0,0,0,0
2020-02-24,"China","Xinjiang","Hotan",0,0,0,0
2020-02-24,"China","Xinjiang",NA,18,6,0,0
2020-02-24,"China","Xinjiang","Tacheng",0,0,0,0
2020-02-24,"China","Xinjiang","Altay",0,0,0,0
2020-02-24,"China","Xinjiang","Shihezi",4,1,1,0
2020-02-24,"China","Xinjiang","Aral",0,0,0,0
2020-02-24,"China","Xinjiang","Tumxuk",0,0,0,0
2020-02-24,"China","Xinjiang","Wujiaqu",2,0,0,0
2020-02-24,"China","Xinjiang","Beitun",0,0,0,0
2020-02-24,"China","Xinjiang","Tiemenguan",0,0,0,0
2020-02-24,"China","Xinjiang","Shuanghe",0,0,0,0
2020-02-24,"China","Xinjiang","Kokdala",0,0,0,0
2020-02-24,"China","Xinjiang","Kunyu",0,0,0,0
2020-02-24,"China","Jiangsu","Nanjing",93,57,0,0
2020-02-24,"China","Jiangsu","Wuxi",55,41,0,0
2020-02-24,"China","Jiangsu","Xuzhou",79,67,0,0
2020-02-24,"China","Jiangsu","Changzhou",51,41,0,0
2020-02-24,"China","Jiangsu","Suzhou",87,57,0,0
2020-02-24,"China","Jiangsu","Nantong",40,33,0,0
2020-02-24,"China","Jiangsu","Lianyungang",48,24,0,0
2020-02-24,"China","Jiangsu","Huai'an",66,46,0,0
2020-02-24,"China","Jiangsu","Yancheng",27,24,0,0
2020-02-24,"China","Jiangsu","Yangzhou",23,17,0,0
2020-02-24,"China","Jiangsu","Zhenjiang",12,10,0,0
2020-02-24,"China","Jiangsu","Taizhou",37,26,0,0
2020-02-24,"China","Jiangsu","Suqian",13,9,0,0
2020-02-24,"China","Jiangxi",NA,1,0,0,0
2020-02-24,"China","Jiangxi","Nanchang",229,181,0,0
2020-02-24,"China","Jiangxi","Jingdezhen",6,3,0,0
2020-02-24,"China","Jiangxi","Pingxiang",33,16,0,0
2020-02-24,"China","Jiangxi","Jiujiang",118,57,0,0
2020-02-24,"China","Jiangxi","Xinyu",130,103,0,0
2020-02-24,"China","Jiangxi","Yingtan",18,6,0,0
2020-02-24,"China","Jiangxi","Ganzhou",76,49,1,0
2020-02-24,"China","Jiangxi","Ji'an",22,13,0,0
2020-02-24,"China","Jiangxi","Yichun",106,76,0,0
2020-02-24,"China","Jiangxi","Fuzhou",72,51,0,0
2020-02-24,"China","Jiangxi","Shangrao",123,90,0,0
2020-02-24,"China","Hebei","Shijiazhuang",29,21,0,0
2020-02-24,"China","Hebei","Tangshan",58,27,1,0
2020-02-24,"China","Hebei","Qinhuangdao",10,8,1,0
2020-02-24,"China","Hebei","Handan",32,27,0,0
2020-02-24,"China","Hebei","Xingtai",23,19,1,0
2020-02-24,"China","Hebei","Baoding",32,30,0,0
2020-02-24,"China","Hebei","Zhangjiakou",34,28,0,0
2020-02-24,"China","Hebei","Chengde",7,7,0,0
2020-02-24,"China","Hebei","Cangzhou",48,31,3,0
2020-02-24,"China","Hebei","Langfang",30,28,0,0
2020-02-24,"China","Hebei","Hengshui",8,8,0,0
2020-02-24,"China","Henan","Location TBD",0,14,5,0
2020-02-24,"China","Henan","Zhengzhou",157,98,0,0
2020-02-24,"China","Henan","Kaifeng",26,16,0,0
2020-02-24,"China","Henan","Luoyang",31,20,0,0
2020-02-24,"China","Henan","Pingdingshan",58,43,1,0
2020-02-24,"China","Henan","Anyang",53,41,0,0
2020-02-24,"China","Henan","Hebi",19,11,0,0
2020-02-24,"China","Henan","Xinxiang",57,48,3,0
2020-02-24,"China","Henan","Jiaozuo",32,24,1,0
2020-02-24,"China","Henan","Puyang",17,10,0,0
2020-02-24,"China","Henan","Xuchang",39,26,0,0
2020-02-24,"China","Henan","Luohe",35,23,0,0
2020-02-24,"China","Henan","Sanmenxia",7,6,1,0
2020-02-24,"China","Henan","Nanyang",155,124,3,0
2020-02-24,"China","Henan","Shangqiu",91,75,3,0
2020-02-24,"China","Henan","Xinyang",274,191,2,0
2020-02-24,"China","Henan","Zhoukou",76,51,0,0
2020-02-24,"China","Henan","Zhumadian",139,121,0,0
2020-02-24,"China","Henan","Jiyuan",5,3,0,0
2020-02-24,"China","Zhejiang","Location TBD",0,1,0,0
2020-02-24,"China","Zhejiang",NA,36,0,0,0
2020-02-24,"China","Zhejiang","Hangzhou",169,131,0,0
2020-02-24,"China","Zhejiang","Ningbo",157,114,0,0
2020-02-24,"China","Zhejiang","Wenzhou",504,306,1,0
2020-02-24,"China","Zhejiang","Jiaxing",45,28,0,0
2020-02-24,"China","Zhejiang","Huzhou",10,7,0,0
2020-02-24,"China","Zhejiang","Shaoxing",42,30,0,0
2020-02-24,"China","Zhejiang","Jinhua",55,39,0,0
2020-02-24,"China","Zhejiang","Quzhou",14,10,0,0
2020-02-24,"China","Zhejiang","Zhoushan",10,5,0,0
2020-02-24,"China","Zhejiang","Taizhou",146,98,0,0
2020-02-24,"China","Zhejiang","Lishui",17,14,0,0
2020-02-24,"China","Hainan","Location TBD",0,3,0,0
2020-02-24,"China","Hainan","Haikou",39,21,0,0
2020-02-24,"China","Hainan","Sanya",54,39,1,0
2020-02-24,"China","Hainan","Sansha",0,0,0,0
2020-02-24,"China","Hainan","Danzhou",15,12,1,0
2020-02-24,"China","Hainan","Wuzhishan",0,0,0,0
2020-02-24,"China","Hainan","Qionghai",6,4,1,0
2020-02-24,"China","Hainan","Wenchang",3,3,0,0
2020-02-24,"China","Hainan","Wanning",13,10,0,0
2020-02-24,"China","Hainan","Dongfang",3,2,0,0
2020-02-24,"China","Hainan","Ding'an County",3,2,1,0
2020-02-24,"China","Hainan",NA,0,0,0,0
2020-02-24,"China","Hainan","Chengmai County",9,6,1,0
2020-02-24,"China","Hainan","Lingao County",6,4,0,0
2020-02-24,"China","Hainan",NA,0,0,0,0
2020-02-24,"China","Hainan","Changjiang County",7,3,0,0
2020-02-24,"China","Hainan",NA,2,2,0,0
2020-02-24,"China","Hainan","Lingshui County",4,3,0,0
2020-02-24,"China","Hainan","Baoting County",3,1,0,0
2020-02-24,"China","Hainan","Qiongzhong County",1,1,0,0
2020-02-24,"China","Hubei",NA,0,0,0,0
2020-02-24,"China","Hubei","Wuhan",46607,8950,1987,0
2020-02-24,"China","Hubei","Huangshi",1005,491,30,0
2020-02-24,"China","Hubei","Shiyan",669,293,2,0
2020-02-24,"China","Hubei","Yichang",924,304,29,0
2020-02-24,"China","Hubei","Xiangyang",1174,521,29,0
2020-02-24,"China","Hubei","Ezhou",1383,470,40,0
2020-02-24,"China","Hubei","Jingmen",920,389,37,0
2020-02-24,"China","Hubei","Xiaogan",3465,1177,108,0
2020-02-24,"China","Hubei","Jingzhou",1574,734,42,0
2020-02-24,"China","Hubei","Huanggang",2904,1659,103,0
2020-02-24,"China","Hubei","Xianning",836,445,11,0
2020-02-24,"China","Hubei","Suizhou",1303,551,33,0
2020-02-24,"China","Hubei","Enshi",251,146,4,0
2020-02-24,"China","Hubei","Xiantao",573,268,19,0
2020-02-24,"China","Hubei","Qianjiang",194,82,8,0
2020-02-24,"China","Hubei","Tianmen",494,258,13,0
2020-02-24,"China","Hubei","Shennongjia",11,10,0,0
2020-02-24,"China","Hunan","Changsha",242,143,2,0
2020-02-24,"China","Hunan","Zhuzhou",80,52,0,0
2020-02-24,"China","Hunan","Xiangtan",36,25,0,0
2020-02-24,"China","Hunan","Hengyang",48,37,0,0
2020-02-24,"China","Hunan","Shaoyang",102,88,1,0
2020-02-24,"China","Hunan","Yueyang",156,91,1,0
2020-02-24,"China","Hunan","Changde",82,62,0,0
2020-02-24,"China","Hunan","Zhangjiajie",5,5,0,0
2020-02-24,"China","Hunan","Yiyang",59,55,0,0
2020-02-24,"China","Hunan","Chenzhou",39,31,0,0
2020-02-24,"China","Hunan","Yongzhou",43,41,0,0
2020-02-24,"China","Hunan","Huaihua",40,38,0,0
2020-02-24,"China","Hunan","Loudi",76,55,0,0
2020-02-24,"China","Hunan",NA,8,8,0,0
2020-02-24,"China","Macau","Macau",10,6,0,0
2020-02-24,"China","Gansu","Lanzhou",36,31,2,0
2020-02-24,"China","Gansu","Jiayuguan",0,0,0,0
2020-02-24,"China","Gansu","Jinchang",1,1,0,0
2020-02-24,"China","Gansu","Baiyin",4,3,0,0
2020-02-24,"China","Gansu","Tianshui",12,12,0,0
2020-02-24,"China","Gansu","Wuwei",0,0,0,0
2020-02-24,"China","Gansu","Zhangye",2,2,0,0
2020-02-24,"China","Gansu","Pingliang",9,6,0,0
2020-02-24,"China","Gansu","Jiuquan",0,0,0,0
2020-02-24,"China","Gansu","Qingyang",3,2,0,0
2020-02-24,"China","Gansu","Dingxi",9,8,0,0
2020-02-24,"China","Gansu","Longnan",4,4,0,0
2020-02-24,"China","Gansu",NA,3,3,0,0
2020-02-24,"China","Gansu","Gannan Prefecture",8,8,0,0
2020-02-24,"China","Fujian","Location TBD",0,4,0,0
2020-02-24,"China","Fujian","Fuzhou",71,56,1,0
2020-02-24,"China","Fujian","Xiamen",35,23,0,0
2020-02-24,"China","Fujian","Putian",55,30,0,0
2020-02-24,"China","Fujian","Sanming",14,5,0,0
2020-02-24,"China","Fujian","Quanzhou",46,21,0,0
2020-02-24,"China","Fujian","Zhangzhou",20,14,0,0
2020-02-24,"China","Fujian","Nanping",20,10,0,0
2020-02-24,"China","Fujian","Longyan",6,4,0,0
2020-02-24,"China","Fujian","Ningde",26,20,0,0
2020-02-24,"China","Tibet","Lhasa",1,1,0,0
2020-02-24,"China","Tibet","Xigazê",0,0,0,0
2020-02-24,"China","Tibet","Qamdo",0,0,0,0
2020-02-24,"China","Tibet","Nyingchi",0,0,0,0
2020-02-24,"China","Tibet","Shannan",0,0,0,0
2020-02-24,"China","Tibet","Nagqu",0,0,0,0
2020-02-24,"China","Tibet",NA,0,0,0,0
2020-02-24,"China","Guizhou","Location TBD",0,3,0,0
2020-02-24,"China","Guizhou","Guiyang",36,23,1,0
2020-02-24,"China","Guizhou","Liupanshui",10,8,1,0
2020-02-24,"China","Guizhou","Zunyi",32,18,0,0
2020-02-24,"China","Guizhou","Anshun",4,3,0,0
2020-02-24,"China","Guizhou","Bijie",23,14,0,0
2020-02-24,"China","Guizhou","Tongren",10,10,0,0
2020-02-24,"China","Guizhou","Qianxinan Prefecture",4,4,0,0
2020-02-24,"China","Guizhou","Qiandongnan Prefecture",10,10,0,0
2020-02-24,"China","Guizhou","Qiannan Prefecture",17,13,0,0
2020-02-24,"China","Liaoning","Shenyang",28,20,0,0
2020-02-24,"China","Liaoning","Dalian",19,11,0,0
2020-02-24,"China","Liaoning","Anshan",4,0,0,0
2020-02-24,"China","Liaoning","Benxi",3,3,0,0
2020-02-24,"China","Liaoning","Dandong",7,6,0,0
2020-02-24,"China","Liaoning","Jinzhou",12,9,0,0
2020-02-24,"China","Liaoning","Yingkou",1,1,0,0
2020-02-24,"China","Liaoning","Fuxin",8,8,0,0
2020-02-24,"China","Liaoning","Liaoyang",3,3,0,0
2020-02-24,"China","Liaoning","Panjin",11,10,0,0
2020-02-24,"China","Liaoning","Tieling",7,5,0,0
2020-02-24,"China","Liaoning","Chaoyang",6,3,0,0
2020-02-24,"China","Liaoning","Huludao",12,5,1,0
2020-02-24,"China","Chongqing","Wansheng Economic Development Zone",1,0,0,0
2020-02-24,"China","Chongqing","Liangjiang New Area",17,10,0,0
2020-02-24,"China","Chongqing","Gaoxin District",4,2,0,0
2020-02-24,"China","Chongqing","Wanzhou District",118,66,4,0
2020-02-24,"China","Chongqing","Fuling District",5,2,0,0
2020-02-24,"China","Chongqing","Yuzhong District",20,16,0,0
2020-02-24,"China","Chongqing","Dadukou District",7,6,0,0
2020-02-24,"China","Chongqing","Jiangbei District",28,11,0,0
2020-02-24,"China","Chongqing","Shapingba District",9,1,0,0
2020-02-24,"China","Chongqing","Jiulongpo District",20,11,1,0
2020-02-24,"China","Chongqing","Nan'an District",15,5,0,0
2020-02-24,"China","Chongqing",NA,0,0,0,0
2020-02-24,"China","Chongqing","Qijiang District",23,12,0,0
2020-02-24,"China","Chongqing","Dazu District",14,9,0,0
2020-02-24,"China","Chongqing","Yubei District",17,10,0,0
2020-02-24,"China","Chongqing","Banan District",6,3,0,0
2020-02-24,"China","Chongqing","Qianjiang District",2,2,0,0
2020-02-24,"China","Chongqing","Changshou District",22,11,0,0
2020-02-24,"China","Chongqing","Jiangjin District",4,4,0,0
2020-02-24,"China","Chongqing","Hechuan District",23,13,0,0
2020-02-24,"China","Chongqing","Yongchuan District",5,4,0,0
2020-02-24,"China","Chongqing",NA,0,0,0,0
2020-02-24,"China","Chongqing","Bishan District",9,7,0,0
2020-02-24,"China","Chongqing","Tongliang District",10,4,0,0
2020-02-24,"China","Chongqing","Tongnan District",18,7,0,0
2020-02-24,"China","Chongqing","Rongchang District",9,5,0,0
2020-02-24,"China","Chongqing","Kaizhou District",21,16,1,0
2020-02-24,"China","Chongqing","Liangping District",4,4,0,0
2020-02-24,"China","Chongqing","Wulong District",1,1,0,0
2020-02-24,"China","Chongqing","Chengkou District",2,2,0,0
2020-02-24,"China","Chongqing","Fengdu County",10,4,0,0
2020-02-24,"China","Chongqing","Dianjiang County",20,10,0,0
2020-02-24,"China","Chongqing","Zhong County",21,18,0,0
2020-02-24,"China","Chongqing","Yunyang County",25,21,0,0
2020-02-24,"China","Chongqing","Fengjie County",22,11,0,0
2020-02-24,"China","Chongqing","Wushan County",10,6,0,0
2020-02-24,"China","Chongqing","Wuxi County",14,9,0,0
2020-02-24,"China","Chongqing","Shizhu County",15,11,0,0
2020-02-24,"China","Chongqing","Xiushan County",1,1,0,0
2020-02-24,"China","Chongqing","Youyang County",1,0,0,0
2020-02-24,"China","Chongqing","Pengshui County",2,0,0,0
2020-02-24,"China","Shaanxi","Location TBD",0,3,0,0
2020-02-24,"China","Shaanxi","Yangling Demonstration Zone",1,0,0,0
2020-02-24,"China","Shaanxi","Xi'an",120,84,1,0
2020-02-24,"China","Shaanxi","Tongchuan",8,6,0,0
2020-02-24,"China","Shaanxi","Baoji",13,12,0,0
2020-02-24,"China","Shaanxi","Xianyang",17,15,0,0
2020-02-24,"China","Shaanxi","Weinan",15,8,0,0
2020-02-24,"China","Shaanxi","Hancheng",1,1,0,0
2020-02-24,"China","Shaanxi","Yan'an",8,8,0,0
2020-02-24,"China","Shaanxi","Hanzhong",26,13,0,0
2020-02-24,"China","Shaanxi","Yulin",3,3,0,0
2020-02-24,"China","Shaanxi","Ankang",26,17,0,0
2020-02-24,"China","Shaanxi","Shangluo",7,5,0,0
2020-02-24,"China","Qinghai","Xining",15,15,0,0
2020-02-24,"China","Qinghai","Haidong",0,0,0,0
2020-02-24,"China","Qinghai","Haibei Prefecture",3,3,0,0
2020-02-24,"China","Qinghai",NA,0,0,0,0
2020-02-24,"China","Qinghai",NA,0,0,0,0
2020-02-24,"China","Qinghai",NA,0,0,0,0
2020-02-24,"China","Qinghai",NA,0,0,0,0
2020-02-24,"China","Qinghai",NA,0,0,0,0
2020-02-24,"China","Hong Kong","Hong Kong",79,19,2,0
2020-02-24,"China","Heilongjiang","Harbin",198,77,3,0
2020-02-24,"China","Heilongjiang","Qiqihar",43,26,1,0
2020-02-24,"China","Heilongjiang","Jixi",46,20,0,0
2020-02-24,"China","Heilongjiang","Hegang",5,4,0,0
2020-02-24,"China","Heilongjiang","Shuangyashan",52,20,3,0
2020-02-24,"China","Heilongjiang","Daqing",26,9,1,0
2020-02-24,"China","Heilongjiang","Yichun",1,0,0,0
2020-02-24,"China","Heilongjiang","Jiamusi",15,15,0,0
2020-02-24,"China","Heilongjiang","Qitaihe",17,10,0,0
2020-02-24,"China","Heilongjiang","Mudanjiang",14,8,0,0
2020-02-24,"China","Heilongjiang","Heihe",14,9,0,0
2020-02-24,"China","Heilongjiang","Suihua",47,29,4,0
2020-02-24,"China","Heilongjiang","Daxing'anling",2,2,0,0
2020-02-25,"China","Shanghai","Foreign to Shanghai",111,86,1,0
2020-02-25,"China","Shanghai","Location TBD",0,7,2,0
2020-02-25,"China","Shanghai","Huangpu",6,4,0,0
2020-02-25,"China","Shanghai","Xuhui",18,15,0,0
2020-02-25,"China","Shanghai","Changning",13,12,0,0
2020-02-25,"China","Shanghai","Jing'an",16,12,0,0
2020-02-25,"China","Shanghai","Putuo",11,9,0,0
2020-02-25,"China","Shanghai","Hongkou",7,5,0,0
2020-02-25,"China","Shanghai","Yangpu",9,7,0,0
2020-02-25,"China","Shanghai","Minhang",19,17,0,0
2020-02-25,"China","Shanghai","Baoshan",21,12,0,0
2020-02-25,"China","Shanghai","Jiading",9,6,0,0
2020-02-25,"China","Shanghai",NA,60,49,0,0
2020-02-25,"China","Shanghai","Jinshan",3,2,0,0
2020-02-25,"China","Shanghai","Songjiang",14,11,0,0
2020-02-25,"China","Shanghai","Qingpu",6,5,0,0
2020-02-25,"China","Shanghai","Fengxian",9,7,0,0
2020-02-25,"China","Shanghai","Chongming",4,2,0,0
2020-02-25,"China","Yunnan","Kunming",53,36,0,0
2020-02-25,"China","Yunnan","Qujing",13,10,0,0
2020-02-25,"China","Yunnan","Yuxi",14,12,1,0
2020-02-25,"China","Yunnan","Baoshan",9,7,0,0
2020-02-25,"China","Yunnan","Zhaotong",25,15,0,0
2020-02-25,"China","Yunnan","Lijiang",7,7,0,0
2020-02-25,"China","Yunnan","Pu'er",4,4,0,0
2020-02-25,"China","Yunnan","Lincang",1,1,0,0
2020-02-25,"China","Yunnan","Chuxiong Prefecture",4,4,0,0
2020-02-25,"China","Yunnan",NA,9,5,0,0
2020-02-25,"China","Yunnan","Wenshan Prefecture",2,2,0,0
2020-02-25,"China","Yunnan","Xishuangbanna",15,12,1,0
2020-02-25,"China","Yunnan",NA,13,12,0,0
2020-02-25,"China","Yunnan",NA,5,2,0,0
2020-02-25,"China","Yunnan",NA,0,0,0,0
2020-02-25,"China","Yunnan",NA,0,0,0,0
2020-02-25,"China","Inner Mongolia","Hohhot",7,2,0,0
2020-02-25,"China","Inner Mongolia","Baotou",11,5,0,0
2020-02-25,"China","Inner Mongolia","Wuhai",2,1,0,0
2020-02-25,"China","Inner Mongolia","Chifeng",9,3,0,0
2020-02-25,"China","Inner Mongolia","Tongliao",7,1,0,0
2020-02-25,"China","Inner Mongolia","Ordos",11,9,0,0
2020-02-25,"China","Inner Mongolia","Hulunbuir",7,4,0,0
2020-02-25,"China","Inner Mongolia","Bayannur",8,6,0,0
2020-02-25,"China","Inner Mongolia","Ulanqab",3,1,0,0
2020-02-25,"China","Inner Mongolia",NA,1,0,0,0
2020-02-25,"China","Inner Mongolia","Xilingol League",9,2,0,0
2020-02-25,"China","Inner Mongolia",NA,0,0,0,0
2020-02-25,"China","Beijing","Foreign to Beijing",25,2,0,0
2020-02-25,"China","Beijing","Location TBD",0,196,4,0
2020-02-25,"China","Beijing","Dongcheng",13,0,0,0
2020-02-25,"China","Beijing","Xicheng",53,0,0,0
2020-02-25,"China","Beijing","Chaoyang",61,0,0,0
2020-02-25,"China","Beijing","Fengtai",41,0,0,0
2020-02-25,"China","Beijing","Shijingshan",14,1,0,0
2020-02-25,"China","Beijing","Haidian",62,0,0,0
2020-02-25,"China","Beijing","Mentougou",3,0,0,0
2020-02-25,"China","Beijing","Fangshan",16,0,0,0
2020-02-25,"China","Beijing","Tongzhou",19,0,0,0
2020-02-25,"China","Beijing","Shunyi",10,0,0,0
2020-02-25,"China","Beijing","Changping",29,0,0,0
2020-02-25,"China","Beijing","Daxing",39,16,0,0
2020-02-25,"China","Beijing","Huairou",7,0,0,0
2020-02-25,"China","Beijing",NA,0,0,0,0
2020-02-25,"China","Beijing","Miyun",7,0,0,0
2020-02-25,"China","Beijing","Yanqing",1,0,0,0
2020-02-25,"China","Taiwan","Taiwan",31,5,1,0
2020-02-25,"China","Jilin","Changchun",45,33,0,0
2020-02-25,"China","Jilin","Jilin",5,5,0,0
2020-02-25,"China","Jilin","Siping",15,9,1,0
2020-02-25,"China","Jilin","Gongzhuling",6,3,0,0
2020-02-25,"China","Jilin","Liaoyuan",7,2,0,0
2020-02-25,"China","Jilin","Tonghua",6,2,0,0
2020-02-25,"China","Jilin","Meihekou",1,1,0,0
2020-02-25,"China","Jilin","Baishan",0,0,0,0
2020-02-25,"China","Jilin","Songyuan",2,2,0,0
2020-02-25,"China","Jilin","Baicheng",1,0,0,0
2020-02-25,"China","Jilin",NA,5,5,0,0
2020-02-25,"China","Sichuan","Chengdu",143,79,3,0
2020-02-25,"China","Sichuan","Zigong",9,8,0,0
2020-02-25,"China","Sichuan","Panzhihua",16,16,0,0
2020-02-25,"China","Sichuan","Luzhou",24,12,0,0
2020-02-25,"China","Sichuan","Deyang",18,8,0,0
2020-02-25,"China","Sichuan","Mianyang",22,13,0,0
2020-02-25,"China","Sichuan","Guangyuan",6,6,0,0
2020-02-25,"China","Sichuan","Suining",17,10,0,0
2020-02-25,"China","Sichuan","Neijiang",22,13,0,0
2020-02-25,"China","Sichuan","Leshan",3,3,0,0
2020-02-25,"China","Sichuan","Emeishan",8,6,0,0
2020-02-25,"China","Sichuan","Nanchong",39,23,0,0
2020-02-25,"China","Sichuan","Yibin",12,10,0,0
2020-02-25,"China","Sichuan","Guang'an",30,20,0,0
2020-02-25,"China","Sichuan","Dazhou",42,15,0,0
2020-02-25,"China","Sichuan","Ya'an",7,6,0,0
2020-02-25,"China","Sichuan","Bazhong",24,10,0,0
2020-02-25,"China","Sichuan","Ziyang",4,2,0,0
2020-02-25,"China","Sichuan","Ngawa County",1,1,0,0
2020-02-25,"China","Sichuan","Garzê",69,18,0,0
2020-02-25,"China","Sichuan","Liangshan",13,9,0,0
2020-02-25,"China","Tianjin","Foreign to Tianjin",6,5,0,0
2020-02-25,"China","Tianjin","Location TBD",0,4,0,0
2020-02-25,"China","Tianjin","Changjiang County",6,5,0,0
2020-02-25,"China","Tianjin","Ding'an County",15,11,1,0
2020-02-25,"China","Tianjin","Qiongzhong County",4,4,0,0
2020-02-25,"China","Tianjin","Qiongzhong County",6,2,0,0
2020-02-25,"China","Tianjin","Lingao County",12,10,0,0
2020-02-25,"China","Tianjin","Ledong County",2,2,0,0
2020-02-25,"China","Tianjin","Qiongzhong County",4,4,0,0
2020-02-25,"China","Tianjin","Ledong County",4,4,0,0
2020-02-25,"China","Tianjin","Ledong County",1,1,0,0
2020-02-25,"China","Tianjin","Beichen District",6,3,0,0
2020-02-25,"China","Tianjin","Wuqing District",2,2,0,0
2020-02-25,"China","Tianjin","Lingshui County",60,30,2,0
2020-02-25,"China","Tianjin","Ledong County",3,3,0,0
2020-02-25,"China","Tianjin","Ledong County",4,1,0,0
2020-02-25,"China","Tianjin",NA,0,0,0,0
2020-02-25,"China","Tianjin",NA,0,0,0,0
2020-02-25,"China","Ningxia","Ningdong",1,1,0,0
2020-02-25,"China","Ningxia","Location TBD",0,3,0,0
2020-02-25,"China","Ningxia","Yinchuan",33,32,0,0
2020-02-25,"China","Ningxia","Shizuishan",1,1,0,0
2020-02-25,"China","Ningxia","Wuzhong",28,17,0,0
2020-02-25,"China","Ningxia","Guyuan",5,4,0,0
2020-02-25,"China","Ningxia","Zhongwei",3,3,0,0
2020-02-25,"China","Anhui","Hefei",174,121,1,0
2020-02-25,"China","Anhui","Wuhu",33,27,0,0
2020-02-25,"China","Anhui","Bengbu",160,113,5,0
2020-02-25,"China","Anhui","Huainan",27,18,0,0
2020-02-25,"China","Anhui","Ma'anshan",38,21,0,0
2020-02-25,"China","Anhui","Huaibei",27,20,0,0
2020-02-25,"China","Anhui","Tongling",29,22,0,0
2020-02-25,"China","Anhui","Anqing",83,69,0,0
2020-02-25,"China","Anhui","Huangshan",9,6,0,0
2020-02-25,"China","Anhui","Chuzhou",13,9,0,0
2020-02-25,"China","Anhui","Fuyang",155,109,0,0
2020-02-25,"China","Anhui","Suzhou",41,29,0,0
2020-02-25,"China","Anhui","Lu'an",69,45,0,0
2020-02-25,"China","Anhui","Bozhou",108,87,0,0
2020-02-25,"China","Anhui","Chizhou",17,13,0,0
2020-02-25,"China","Anhui","Xuancheng",6,4,0,0
2020-02-25,"China","Shandong","Jinan",47,24,0,0
2020-02-25,"China","Shandong","Qingdao",60,38,1,0
2020-02-25,"China","Shandong","Zibo",30,16,1,0
2020-02-25,"China","Shandong","Zaozhuang",24,20,0,0
2020-02-25,"China","Shandong","Dongying",0,0,0,0
2020-02-25,"China","Shandong","Yantai",47,23,0,0
2020-02-25,"China","Shandong","Weifang",44,24,0,0
2020-02-25,"China","Shandong","Jining",258,35,0,0
2020-02-25,"China","Shandong","Tai'an",35,22,2,0
2020-02-25,"China","Shandong","Weihai",38,27,0,0
2020-02-25,"China","Shandong","Rizhao",16,11,0,0
2020-02-25,"China","Shandong","Linyi",49,44,0,0
2020-02-25,"China","Shandong","Dezhou",37,15,2,0
2020-02-25,"China","Shandong","Liaocheng",38,28,0,0
2020-02-25,"China","Shandong","Binzhou",15,11,0,0
2020-02-25,"China","Shandong","Heze",18,17,0,0
2020-02-25,"China","Shanxi","Taiyuan",20,16,0,0
2020-02-25,"China","Shanxi","Datong",12,8,0,0
2020-02-25,"China","Shanxi","Yangquan",4,4,0,0
2020-02-25,"China","Shanxi","Changzhi",8,5,0,0
2020-02-25,"China","Shanxi","Jincheng",10,5,0,0
2020-02-25,"China","Shanxi","Shuozhou",8,6,0,0
2020-02-25,"China","Shanxi","Jinzhong",37,23,0,0
2020-02-25,"China","Shanxi","Yuncheng",19,17,0,0
2020-02-25,"China","Shanxi","Xinzhou",7,4,0,0
2020-02-25,"China","Shanxi","Linfen",2,2,0,0
2020-02-25,"China","Shanxi","Lüliang",6,6,0,0
2020-02-25,"China","Guangdong","Location TBD",0,10,0,0
2020-02-25,"China","Guangdong","Guangzhou",346,210,1,0
2020-02-25,"China","Guangdong","Shaoguan",10,7,0,0
2020-02-25,"China","Guangdong","Shenzhen",417,262,3,0
2020-02-25,"China","Guangdong","Zhuhai",98,56,1,0
2020-02-25,"China","Guangdong","Shantou",25,21,0,0
2020-02-25,"China","Guangdong","Foshan",84,36,0,0
2020-02-25,"China","Guangdong","Jiangmen",23,10,0,0
2020-02-25,"China","Guangdong","Zhanjiang",22,14,0,0
2020-02-25,"China","Guangdong","Maoming",14,7,0,0
2020-02-25,"China","Guangdong","Zhaoqing",19,10,1,0
2020-02-25,"China","Guangdong","Huizhou",62,49,0,0
2020-02-25,"China","Guangdong","Meizhou",16,11,0,0
2020-02-25,"China","Guangdong","Shanwei",5,4,0,0
2020-02-25,"China","Guangdong","Heyuan",4,1,0,0
2020-02-25,"China","Guangdong","Yangjiang",14,10,0,0
2020-02-25,"China","Guangdong","Qingyuan",12,12,0,0
2020-02-25,"China","Guangdong","Dongguan",97,40,1,0
2020-02-25,"China","Guangdong","Zhongshan",66,53,0,0
2020-02-25,"China","Guangdong","Chaozhou",5,4,0,0
